graph_type,num_nodes,num_edges,nodes,edges,ratio_n_m,ratio_m_n,density,starting_node,target_node,path_length,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,astar_alg_avg_duration,astar_alg_median_duration,astar_alg_std_duration,astar_alg_avg_memory_used,astar_alg_median_memory_used,astar_alg_std_memory_used,dijkstra_alg_avg_duration,dijkstra_alg_median_duration,dijkstra_alg_std_duration,dijkstra_alg_avg_memory_used,dijkstra_alg_median_memory_used,dijkstra_alg_std_memory_used,bfs_alg_avg_duration,bfs_alg_median_duration,bfs_alg_std_duration,bfs_alg_avg_memory_used,bfs_alg_median_memory_used,bfs_alg_std_memory_used,dfs_alg_avg_duration,dfs_alg_median_duration,dfs_alg_std_duration,dfs_alg_avg_memory_used,dfs_alg_median_memory_used,dfs_alg_std_memory_used
generate_2d_grid_graph,3811,7482,3811,7482,0.5093557872226677,1.9632642351088954,0.00103058490031963,2366,2169,95,2,4,3.9265284702177907,4.0,4.0,4.0,0.0674644819853301,0.3828122110362187,12.175666100006007,12.181428400013829,0.14632944817914206,41252850.666666664,369032,57818456.49685665,10.30368586666494,10.294689300004393,0.047604590940166114,39153910.333333336,380831,54833420.30502231,8.52522333333036,8.490520899998955,0.08298119302444294,39083968.333333336,310931,54833377.87861689,8.348765599997327,8.281213400012348,0.09838928090513158,39102076.333333336,335996,54843203.59793241
generate_2d_grid_graph,3812,6667,3812,6667,0.5717714114294286,1.7489506820566632,0.0009178434437452969,2593,3203,344,2,4,3.4979013641133263,3.0,3.0,4.0,0.14354031512534665,1.010847337396526,8.153895966679556,8.129459400021005,0.0820400822005824,41155687.333333336,330624,57735550.583891824,10.197576033329824,10.15343030000804,0.0764835646034446,39180489.0,386383,54863207.41389167,6.413470499993612,6.348897999996552,0.1029742039430136,39017373.666666664,273315,54897307.34130277,2.2892120333369044,2.2886854999815114,0.009330515760549956,38987368.666666664,277339,54849183.09730099
generate_delaunay_graph,3813,11416,3813,11416,0.3340049053959355,2.993968004196171,0.0015708121742897014,550,2423,25,3,13,5.987936008392342,6.0,5.0,7.0,0.22448202292230998,2.446325994617546,15.308965333349382,15.408281900017755,0.22888459451164994,40793983.666666664,378531,57156330.192415506,10.674992066662526,10.651547299989033,0.11012202838505061,39191998.333333336,378391,54890735.55227816,9.19137430000895,9.23083260000567,0.1418116266285639,39093766.0,275171,54897806.14868697,1.0482583000072434,1.0465209000103641,0.010831241335120494,39017116.666666664,234667,54951713.59021442
generate_delaunay_graph,3814,11419,3814,11419,0.3340047289605044,2.9939695857367594,0.0015704010415613738,2945,503,23,3,13,5.987939171473519,6.0,5.0,7.0,0.22468041463257024,2.447368566280335,0.641842499996225,0.6437159999914002,0.012982660899300249,40608549.333333336,78483,57318175.14933552,10.7312959000022,10.802029400016181,0.14923160085922313,39218689.666666664,373799,54934993.83711861,0.6297037999902386,0.6308567000087351,0.004020460745466011,38980500.666666664,74515,55021395.21471179,3.3088562333529503,3.2954749000200536,0.02085838893589486,39014717.333333336,126139,54996777.52782704
generate_delaunay_graph,3815,11422,3815,11422,0.3340045526177552,2.9939711664482305,0.0015699901239896333,160,1833,21,3,13,5.987942332896461,6.0,5.0,7.0,0.22471592375195348,2.4476798645614815,13.656781666659905,13.72099529998377,0.10240304058566782,40826937.0,366779,57219309.83621262,10.691276333333613,10.694080899993423,0.022714672293056733,39229220.0,375032,54948335.2923033,9.294968099993033,9.242083999997703,0.09865325768774076,39084718.0,274659,54990645.85111818,4.5673585000040475,4.550579000002472,0.1354795520135921,39104150.333333336,299371,54983179.27944242
generate_random_graph,3816,1411055,3816,1411055,0.0027043595040590197,369.773322851153,0.19385233176993608,720,2667,2,661,821,739.546645702306,739.0,723.0,756.0,0.03309506208157618,6.627976625385468,4.3101708333415445,4.292482999997446,0.04469847227757777,262988669.33333334,2105299,368944834.4641288,15.056362399996337,15.068843600020045,0.12447178843806599,118264372.0,2260903,164055042.4458892,4.595937099996566,4.587521999987075,0.012657753317408565,116965348.66666667,380195,164973748.7350805,1.2268549333287713,1.2101553999818861,0.03262863587490121,116919373.33333333,242331,165006289.62650642
generate_2d_grid_graph,3817,7276,3817,7276,0.5246014293567894,1.9062090647105057,0.0009990613546700764,3031,2435,250,2,4,3.8124181294210113,4.0,4.0,4.0,0.10309812899393593,0.7035058836183308,13.122373966655383,13.086599999980535,0.13678095482939673,41398270.666666664,380808,58007497.25217198,10.190942133330585,10.15866049999022,0.058123503697943675,39277179.666666664,382127,55005916.647270165,9.836380533330763,9.821271099994192,0.045494936696311696,39210499.666666664,315315,55006120.2940246,8.828766266669845,8.83963840000797,0.03496286193619929,39218914.0,326140,55017555.35157563
generate_2d_grid_graph,3818,7507,3818,7507,0.5085919808179032,1.966212676794133,0.0010302398096904025,2977,39,68,2,4,3.932425353588266,4.0,4.0,4.0,0.06488468285493089,0.36060092373980673,8.364369433334408,8.345963900006609,0.02644309574768865,41397295.0,325587,58084172.140281886,10.268730499995096,10.262187399988761,0.1309160903597863,39296411.666666664,381191,55034642.15328166,7.59714250000737,7.536596699996153,0.09488169059822754,39167768.333333336,301763,55069811.1501138,5.305941299991294,5.285400599997956,0.03115161200903206,39210030.666666664,345196,55069254.415831365
generate_dense_random_graph,3819,553949,3819,553949,0.0068941364638260925,145.05079863838702,0.07598260798239236,3146,1794,2,230,351,290.10159727677404,290.0,279.0,301.0,0.0560029122893847,6.0437968345202115,4.761192833335372,4.726637999992818,0.0676263881383986,103583385.0,2000779,143764729.42974597,12.097056533345798,12.062512300006347,0.0556031207094185,47181312.0,2000975,63909297.15029484,6.709939799989418,6.708858300000429,0.09585170681431784,46032776.666666664,312211,64721592.40619562,8.493260033331657,8.5093513999891,0.05142386996006059,46138308.0,360475,64751749.6443611
generate_random_regular_graph,3820,15280,3820,15280,0.25,4.0,0.002094789211835559,1356,419,4,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,7.370223766668157,7.334696500009159,0.0867873822279683,41337677.333333336,666004,57624146.393904015,10.365567600005306,10.37116869998863,0.04133479269485415,39621134.333333336,664895,55092447.661106564,6.662286299989016,6.6987468999868724,0.06038781772681333,39258487.666666664,336884,55149334.07897925,6.985445366677595,6.951447100000223,0.0567947016966058,39302139.333333336,340940,55118147.80625441
generate_delaunay_graph,3821,11440,3821,11440,0.3340034965034965,2.993980633342057,0.0015675291274042183,2249,1721,22,3,13,5.987961266684114,6.0,5.0,7.0,0.22460373043532322,2.4467992335663085,3.117459899998115,3.1078428000037093,0.04471443856390027,40830451.333333336,263211,57475708.044028945,10.446828499999052,10.456965200020932,0.06618489369369002,39351345.0,374879,55121052.487428166,1.9511527333330985,1.9554414000012912,0.008250935310348624,39130227.333333336,84659,55218806.22869442,2.248203133320203,2.2607174000004306,0.028646799256366165,39196641.333333336,259147,55171070.29472249
generate_dense_random_graph,3822,611928,3822,611928,0.006245832843079578,160.10675039246468,0.08380358565426049,1543,2905,2,260,376,320.21350078492935,320.0,308.0,332.0,0.05333681673549755,6.116121410741874,9.129842300006809,9.141058700013673,0.018164138830937704,114323886.66666667,2004491,158848296.5676869,12.443863733341763,12.429964800016023,0.05019502744582007,51987249.333333336,2010079,70678414.7218485,4.240773500001524,4.248005200002808,0.03756182140795156,50833858.0,335531,71494148.49167311,0.2472984666528646,0.2494804000016302,0.0032086833587336217,50797450.666666664,225499,71519573.86380483
generate_dense_random_graph,3823,976195,3823,976195,0.003916225754075774,255.34789432382945,0.13362003889263707,991,2145,2,440,596,510.6957886476589,510.0,496.0,525.0,0.04104097953822492,6.406223862163948,17.181189933335798,16.985608999995748,0.4168889748430356,184134779.66666666,2147851,257372246.33614412,14.012253066680083,13.901050600019516,0.15940483523412763,82191192.0,2147847,113199803.95009354,4.959527166667006,4.976902800000971,0.05510215012749859,80963846.0,379243,114067832.91598313,8.126788166662058,8.150585099996533,0.07952760890079463,81010348.0,369715,114139771.8117996
generate_dense_random_graph,3824,1293384,3824,1293384,0.0029565852059403857,338.22803347280336,0.17694377895516786,3543,1453,2,585,759,676.4560669456067,677.0,661.0,693.0,0.03501890980023927,6.586751514006249,5.4767286333371885,5.49146990000736,0.03696417914872316,245168580.66666666,2236227,343663457.810063,14.77099043331691,14.76631749997614,0.12959988766619912,108472068.0,2236719,150239493.98665658,8.717955500013582,8.663025600020774,0.09067466408779379,107214700.66666667,360043,151128735.64581257,0.3444743000145536,0.34331640001619235,0.002218928807271716,107190493.33333333,388923,151145560.79177043
generate_dense_random_graph,3825,940805,3825,940805,0.004065667168010374,245.96209150326797,0.12864126124647907,3206,2770,1,415,563,491.92418300653594,492.0,478.0,506.0,0.041830334145157334,6.377577864904891,2.4841871333192103,2.4613368999853265,0.03251457609741553,178294907.33333334,2072643,249321141.10191298,13.741635666665388,13.7722189000051,0.09745721830393585,79238477.33333333,2125175,109081673.62104668,1.0406778333417606,1.0396406000072602,0.002847072813015298,78038798.0,232051,110035390.79265937,9.285193133332845,9.294936799997231,0.04864216126172565,78057774.66666667,339203,109916399.85631688
generate_dense_random_graph,3826,310149,3826,310149,0.012336006242161026,81.06351280710925,0.042386150487377386,1640,2697,2,113,203,162.1270256142185,162.0,154.0,170.0,0.07598945843524962,5.650530261860881,1.0976623666550342,1.0942272999964189,0.0050822837367709385,75045082.33333333,1491920,104125114.93649249,11.498142933337173,11.486047300015343,0.045613679039689985,42773047.0,1811511,57928376.0102905,1.445496033333863,1.4391210000030696,0.009541325477705347,41760012.666666664,366243,58644879.4119905,8.606708633344775,8.586119900021004,0.07853665414820153,41725725.333333336,262491,58668791.415388264
generate_random_graph,3827,210828,3827,210828,0.018152237843170736,55.089626339169065,0.02879750462057975,458,205,2,74,147,110.17925267833813,110.0,103.0,117.0,0.09516864008286423,5.426435721956711,5.573531666654162,5.581360799988033,0.03642542204750234,62694268.666666664,1664227,86414564.72630642,11.052568466664525,11.055916100012837,0.03924178115506308,41898616.0,1664119,56904453.62503512,4.420150733329744,4.440552599990042,0.05696993138362904,40934691.333333336,215123,57586199.732106835,8.304681700004343,8.358222100010607,0.08605389674159546,41066750.666666664,348211,57597841.09415871
generate_delaunay_graph,3828,11461,3828,11461,0.3340022685629526,2.993991640543365,0.0015646676982196837,3600,2023,9,3,13,5.98798328108673,6.0,5.0,7.0,0.2248839545162787,2.4485441325019632,15.495901266665896,15.523067400004948,0.07653287723807058,41101950.333333336,372779,57599916.18952829,10.650521466663728,10.664636400004383,0.02852988745237168,39493894.333333336,374647,55322975.78548188,8.853535633340167,8.857959300017683,0.057160558579119176,39399786.0,275171,55330583.78304437,9.197911766658459,9.146066899993457,0.09752159514924623,39414653.333333336,297819,55319783.90562575
generate_dense_random_graph,3829,249198,3829,249198,0.01536529185627493,65.0817445808305,0.034003001348396296,1763,2737,2,94,174,130.163489161661,130.0,123.0,138.0,0.08558145946142867,5.508400340555736,6.770651633327361,6.775903900008416,0.07564940532090374,68507308.66666667,1731443,94435742.15880264,11.218562533331957,11.20581799998763,0.039213260783919054,42285939.0,1726776,57368358.990735166,1.219291366665857,1.2219998000073247,0.004318308183683758,41283776.666666664,217059,58077143.02747559,9.445046733327521,9.437713999999687,0.0570946244627383,41377622.666666664,361059,58010479.88167219
generate_dense_random_graph,3830,1374406,3830,1374406,0.0027866583818755156,358.85274151436033,0.18743940533526263,2701,223,2,628,801,717.7054830287207,718.0,702.0,734.0,0.03366522234652254,6.610768060033587,18.668079133339536,18.712755400018068,0.14884877317579412,270765975.3333333,2241371,379751159.90648645,15.195372199988924,15.199540499976138,0.2083456655081319,115214620.0,2241279,159785464.11955544,6.014815633340429,5.968602599983569,0.11499693076854373,113927887.33333333,355947,160695476.4231505,2.9480234999985746,2.960745299991686,0.0398640794285674,113938301.33333333,387555,160687467.65633345
generate_random_graph,3831,582396,3831,582396,0.006577998475264253,152.0219263899765,0.07938481795821227,1617,2104,2,245,363,304.043852779953,304.0,293.0,315.0,0.05570411820590079,6.1025756706353445,0.6131692000005083,0.6115580999758095,0.007099055431668047,101779098.0,1349120,142029470.8975584,12.534880533339068,12.528766500006896,0.07789703706259575,49592122.666666664,2009895,67298774.4244585,10.193254200004352,10.198455400008243,0.04581963929661872,48371339.333333336,248939,68056878.56170778,9.339510700005727,9.337250500015216,0.03154519547349179,48382641.333333336,268867,68048582.85146879
generate_dense_random_graph,3832,688765,3832,688765,0.0055635811924241215,179.7403444676409,0.093834687793078,911,595,2,301,429,359.4806889352818,359.0,347.0,371.25,0.05057293415560982,6.211546290650091,15.31745233333398,15.237482099997578,0.11386582490902217,135525140.0,2065835,188743737.94713503,12.950696833334709,12.95084050000878,0.00826520272894356,58424446.666666664,2065791,79706903.09692425,4.76388113333572,4.765684900019551,0.007593483508546037,57249340.666666664,374947,80537632.13201034,2.985505833339024,2.967058399983216,0.0282808319621098,57200384.0,376267,80466677.3505566
generate_random_graph,3833,1050146,3833,1050146,0.0036499686710228865,273.974954343856,0.14299319120243006,3694,3525,2,473,618,547.949908687712,548.0,533.0,563.0,0.04002476399816872,6.468857057393849,5.797981666662963,5.795089199993527,0.00528972669271391,185009026.33333334,2180555,258663609.5598239,13.850605299997065,13.84836709999945,0.06290117293717913,88376173.33333333,2180407,121900172.120491,10.313047799999671,10.275316099985503,0.14895821237286463,87103427.33333333,346699,122695019.54661857,4.814437799990022,4.8365021999925375,0.05941274344768625,87112974.66666667,334483,122793239.53318655
generate_random_graph,3834,994073,3834,994073,0.003856859606890037,259.2782994261868,0.13528739860484568,3314,1085,2,447,598,518.5565988523736,518.0,504.0,533.0,0.04096499525599294,6.424705095249957,14.220262999995612,14.343569699994987,0.28921911581490245,176521769.0,2154187,246597224.9847956,13.909554899990326,13.957028899982106,0.09307984995428817,83671118.66666667,2154215,115288804.85770658,2.857329833340676,2.8477804000140168,0.017393849453052963,82443076.66666667,232899,116262782.16242887,5.607829233330752,5.562722800008487,0.07232104864055595,82486826.66666667,364499,116231005.7347347
generate_dense_random_graph,3835,448106,3835,448106,0.008558242915738687,116.84641460234681,0.06095274627143808,3394,1198,2,182,288,233.69282920469362,234.0,224.0,244.0,0.06288581471796091,5.904568001320401,1.7827545000084986,1.7869571000046562,0.012081372684167984,91909127.33333333,1542219,127798141.29585327,14.567721666661479,14.291950299986638,0.6791331384877233,44132205.333333336,1920215,59698573.769758664,4.138889766666883,4.1395358000008855,0.05924426279633157,43041059.333333336,343043,60470299.452014625,10.513714699996248,10.786303800006863,0.5515328531311797,43082153.333333336,347171,60440917.14344809
generate_dense_random_graph,3836,927726,3836,927726,0.004134841537264235,241.84723670490095,0.12612632944193009,1593,3671,2,395,562,483.6944734098019,484.0,469.0,497.0,0.04303567227442511,6.391264709794864,5.59265046667618,4.827630000014324,1.2561156538282618,176275816.33333334,2129971,246384522.46831027,14.282017499994254,14.165111999987857,0.43562799651698847,78225892.0,2134471,107609672.2935418,3.3672725333405347,3.3632215000106953,0.031629315410668664,76957911.33333333,380915,108401212.30862632,5.335431466664886,5.342136899998877,0.027598899220426968,76935202.66666667,311539,108417083.49745424
generate_random_graph,3837,1002290,3837,1002290,0.0038282333456384878,261.2170966901225,0.136192438316018,1074,459,2,452,601,522.434193380245,523.0,508.0,537.0,0.040953565372719096,6.436714405765635,6.746461899999606,6.7625725000107195,0.04118977548178969,177794609.33333334,2158699,248386714.7174166,14.141312599997036,14.237026599992532,0.14438145066508767,84353816.0,2158543,116247117.43274835,8.50330210000781,8.544000399997458,0.1360814866357501,83209792.66666667,371947,117161305.74674359,7.99378733333045,8.007751800003462,0.08297723221686344,83150404.0,359275,117098032.98707388
generate_random_graph,3838,998732,3838,998732,0.0038428727626630566,260.22199062011464,0.135638254167378,661,3816,2,446,593,520.4439812402293,520.0,506.0,535.0,0.04108228573293035,6.4343517070864,13.199369300001612,13.211659099993994,0.049252610003573,177265934.66666666,2170043,247626288.3210375,15.374472366665335,15.414791399991373,0.5730659236823314,84118918.66666667,2170071,115894093.8595121,2.691605400003027,2.685067100013839,0.026727444488046398,82870690.0,360419,116777088.49533449,0.05445656667385871,0.05386330001056194,0.001291894293070162,82769237.33333333,219131,116743513.89306828
